img,label
2009_002390.jpg,2009_002390.txt
2008_004534.jpg,2008_004534.txt
2008_004605.jpg,2008_004605.txt
2008_008055.jpg,2008_008055.txt
2008_006273.jpg,2008_006273.txt
2011_002436.jpg,2011_002436.txt
2008_004353.jpg,2008_004353.txt
2009_000445.jpg,2009_000445.txt
000625.jpg,000625.txt
003972.jpg,003972.txt
001402.jpg,001402.txt
002468.jpg,002468.txt
2008_007789.jpg,2008_007789.txt
002071.jpg,002071.txt
008071.jpg,008071.txt
2010_004841.jpg,2010_004841.txt
000178.jpg,000178.txt
2009_000199.jpg,2009_000199.txt
002452.jpg,002452.txt
2008_001160.jpg,2008_001160.txt
005121.jpg,005121.txt
007814.jpg,007814.txt
000738.jpg,000738.txt
2010_003067.jpg,2010_003067.txt
2009_001598.jpg,2009_001598.txt
005250.jpg,005250.txt
2011_001655.jpg,2011_001655.txt
2009_004241.jpg,2009_004241.txt
001876.jpg,001876.txt
007880.jpg,007880.txt
006352.jpg,006352.txt
2009_000029.jpg,2009_000029.txt
003555.jpg,003555.txt
2009_002882.jpg,2009_002882.txt
007922.jpg,007922.txt
2008_000645.jpg,2008_000645.txt
2008_000316.jpg,2008_000316.txt
000936.jpg,000936.txt
005666.jpg,005666.txt
001082.jpg,001082.txt
2008_008453.jpg,2008_008453.txt
2009_004375.jpg,2009_004375.txt
009270.jpg,009270.txt
001205.jpg,001205.txt
2010_001777.jpg,2010_001777.txt
2008_008050.jpg,2008_008050.txt
004598.jpg,004598.txt
2008_007456.jpg,2008_007456.txt
009631.jpg,009631.txt
2010_004861.jpg,2010_004861.txt
2010_002372.jpg,2010_002372.txt
2010_003957.jpg,2010_003957.txt
003378.jpg,003378.txt
2008_002906.jpg,2008_002906.txt
004480.jpg,004480.txt
2010_005257.jpg,2010_005257.txt
2008_003313.jpg,2008_003313.txt
2009_003818.jpg,2009_003818.txt
2009_000078.jpg,2009_000078.txt
002679.jpg,002679.txt
005415.jpg,005415.txt
2008_002043.jpg,2008_002043.txt
2009_000042.jpg,2009_000042.txt
008002.jpg,008002.txt
2010_001193.jpg,2010_001193.txt
2008_006253.jpg,2008_006253.txt
000633.jpg,000633.txt
003813.jpg,003813.txt
2010_005389.jpg,2010_005389.txt
003223.jpg,003223.txt
008871.jpg,008871.txt
004356.jpg,004356.txt
2009_001452.jpg,2009_001452.txt
2010_003936.jpg,2010_003936.txt
009027.jpg,009027.txt
2009_000846.jpg,2009_000846.txt
008038.jpg,008038.txt
2010_003490.jpg,2010_003490.txt
2008_001218.jpg,2008_001218.txt
2009_000924.jpg,2009_000924.txt
2008_004672.jpg,2008_004672.txt
2008_006087.jpg,2008_006087.txt
000184.jpg,000184.txt
002213.jpg,002213.txt
008646.jpg,008646.txt
2008_001432.jpg,2008_001432.txt
2008_004103.jpg,2008_004103.txt
006686.jpg,006686.txt
2009_003380.jpg,2009_003380.txt
2011_000105.jpg,2011_000105.txt
2009_000089.jpg,2009_000089.txt
003656.jpg,003656.txt
2010_000573.jpg,2010_000573.txt
2011_001666.jpg,2011_001666.txt
2009_002725.jpg,2009_002725.txt
2008_004189.jpg,2008_004189.txt
007766.jpg,007766.txt
2008_002299.jpg,2008_002299.txt
007931.jpg,007931.txt
2008_007491.jpg,2008_007491.txt
2011_000831.jpg,2011_000831.txt
2010_002870.jpg,2010_002870.txt
2008_002005.jpg,2008_002005.txt
2010_001199.jpg,2010_001199.txt
2009_002717.jpg,2009_002717.txt
2008_002762.jpg,2008_002762.txt
002068.jpg,002068.txt
2011_003269.jpg,2011_003269.txt
2011_002742.jpg,2011_002742.txt
005144.jpg,005144.txt
002665.jpg,002665.txt
2008_003170.jpg,2008_003170.txt
001407.jpg,001407.txt
2010_001013.jpg,2010_001013.txt
003459.jpg,003459.txt
001335.jpg,001335.txt
2008_001257.jpg,2008_001257.txt
2008_007138.jpg,2008_007138.txt
2008_000834.jpg,2008_000834.txt
008472.jpg,008472.txt
2008_003181.jpg,2008_003181.txt
2009_004628.jpg,2009_004628.txt
2011_001543.jpg,2011_001543.txt
2011_000359.jpg,2011_000359.txt
2008_002026.jpg,2008_002026.txt
008104.jpg,008104.txt
000968.jpg,000968.txt
2010_002100.jpg,2010_002100.txt
2010_004382.jpg,2010_004382.txt
009842.jpg,009842.txt
000468.jpg,000468.txt
2010_004307.jpg,2010_004307.txt
000341.jpg,000341.txt
005730.jpg,005730.txt
008378.jpg,008378.txt
009078.jpg,009078.txt
2009_003758.jpg,2009_003758.txt
2008_001814.jpg,2008_001814.txt
004400.jpg,004400.txt
2009_001074.jpg,2009_001074.txt
2009_004328.jpg,2009_004328.txt
2011_002638.jpg,2011_002638.txt
000177.jpg,000177.txt
000619.jpg,000619.txt
003310.jpg,003310.txt
006236.jpg,006236.txt
2009_002252.jpg,2009_002252.txt
002867.jpg,002867.txt
008281.jpg,008281.txt
008500.jpg,008500.txt
2011_002614.jpg,2011_002614.txt
001192.jpg,001192.txt
2008_006434.jpg,2008_006434.txt
005512.jpg,005512.txt
002134.jpg,002134.txt
006898.jpg,006898.txt
008480.jpg,008480.txt
008226.jpg,008226.txt
2011_000037.jpg,2011_000037.txt
003871.jpg,003871.txt
001511.jpg,001511.txt
005791.jpg,005791.txt
2011_002389.jpg,2011_002389.txt
2009_003066.jpg,2009_003066.txt
2010_003643.jpg,2010_003643.txt
2008_006724.jpg,2008_006724.txt
2009_004072.jpg,2009_004072.txt
2008_003449.jpg,2008_003449.txt
2009_002042.jpg,2009_002042.txt
2009_002366.jpg,2009_002366.txt
2011_001020.jpg,2011_001020.txt
004651.jpg,004651.txt
007543.jpg,007543.txt
2010_004074.jpg,2010_004074.txt
2008_002037.jpg,2008_002037.txt
008404.jpg,008404.txt
2008_002138.jpg,2008_002138.txt
2010_003988.jpg,2010_003988.txt
2009_004514.jpg,2009_004514.txt
001239.jpg,001239.txt
2009_000452.jpg,2009_000452.txt
2010_000087.jpg,2010_000087.txt
2008_008392.jpg,2008_008392.txt
000055.jpg,000055.txt
2008_004345.jpg,2008_004345.txt
2009_004247.jpg,2009_004247.txt
2009_000590.jpg,2009_000590.txt
2008_008501.jpg,2008_008501.txt
008024.jpg,008024.txt
2011_003132.jpg,2011_003132.txt
2010_000785.jpg,2010_000785.txt
2011_002947.jpg,2011_002947.txt
002492.jpg,002492.txt
2009_003541.jpg,2009_003541.txt
005266.jpg,005266.txt
2008_006064.jpg,2008_006064.txt
2008_008530.jpg,2008_008530.txt
008508.jpg,008508.txt
008926.jpg,008926.txt
2009_002096.jpg,2009_002096.txt
2009_003255.jpg,2009_003255.txt
2009_002424.jpg,2009_002424.txt
009586.jpg,009586.txt
000082.jpg,000082.txt
2010_004536.jpg,2010_004536.txt
2010_002774.jpg,2010_002774.txt
2009_002573.jpg,2009_002573.txt
008531.jpg,008531.txt
2011_001815.jpg,2011_001815.txt
007911.jpg,007911.txt
004248.jpg,004248.txt
2008_003764.jpg,2008_003764.txt
003578.jpg,003578.txt
008928.jpg,008928.txt
2009_002505.jpg,2009_002505.txt
2008_006447.jpg,2008_006447.txt
2008_004289.jpg,2008_004289.txt
2010_005474.jpg,2010_005474.txt
001208.jpg,001208.txt
2010_004756.jpg,2010_004756.txt
2009_004623.jpg,2009_004623.txt
2008_000138.jpg,2008_000138.txt
004978.jpg,004978.txt
006682.jpg,006682.txt
001659.jpg,001659.txt
005874.jpg,005874.txt
003735.jpg,003735.txt
2009_003305.jpg,2009_003305.txt
000783.jpg,000783.txt
2008_001238.jpg,2008_001238.txt
2010_002399.jpg,2010_002399.txt
2008_000572.jpg,2008_000572.txt
001719.jpg,001719.txt
2009_005307.jpg,2009_005307.txt
2008_005890.jpg,2008_005890.txt
003626.jpg,003626.txt
2011_001498.jpg,2011_001498.txt
2009_004614.jpg,2009_004614.txt
2008_005295.jpg,2008_005295.txt
2008_005691.jpg,2008_005691.txt
2011_003038.jpg,2011_003038.txt
2009_000093.jpg,2009_000093.txt
009076.jpg,009076.txt
005163.jpg,005163.txt
001465.jpg,001465.txt
002947.jpg,002947.txt
2010_004365.jpg,2010_004365.txt
005366.jpg,005366.txt
003072.jpg,003072.txt
002807.jpg,002807.txt
2011_002291.jpg,2011_002291.txt
2010_002208.jpg,2010_002208.txt
2009_000085.jpg,2009_000085.txt
2008_008507.jpg,2008_008507.txt
000813.jpg,000813.txt
002460.jpg,002460.txt
005844.jpg,005844.txt
2011_000383.jpg,2011_000383.txt
002362.jpg,002362.txt
001967.jpg,001967.txt
007189.jpg,007189.txt
2008_001549.jpg,2008_001549.txt
004879.jpg,004879.txt
2009_002853.jpg,2009_002853.txt
008073.jpg,008073.txt
2008_000803.jpg,2008_000803.txt
2008_000445.jpg,2008_000445.txt
007427.jpg,007427.txt
2010_005340.jpg,2010_005340.txt
004012.jpg,004012.txt
2009_001959.jpg,2009_001959.txt
006727.jpg,006727.txt
000928.jpg,000928.txt
007569.jpg,007569.txt
001167.jpg,001167.txt
2009_003006.jpg,2009_003006.txt
009619.jpg,009619.txt
2009_000998.jpg,2009_000998.txt
2010_000244.jpg,2010_000244.txt
2011_001622.jpg,2011_001622.txt
