img,label
2008_002491.jpg,2008_002491.txt
009419.jpg,009419.txt
003913.jpg,003913.txt
2008_006327.jpg,2008_006327.txt
006903.jpg,006903.txt
2008_002784.jpg,2008_002784.txt
002428.jpg,002428.txt
2009_001826.jpg,2009_001826.txt
2008_004515.jpg,2008_004515.txt
2010_005810.jpg,2010_005810.txt
2010_002018.jpg,2010_002018.txt
2010_001669.jpg,2010_001669.txt
002209.jpg,002209.txt
2009_000716.jpg,2009_000716.txt
001238.jpg,001238.txt
2008_000723.jpg,2008_000723.txt
2011_000550.jpg,2011_000550.txt
005770.jpg,005770.txt
2008_007823.jpg,2008_007823.txt
2010_004775.jpg,2010_004775.txt
009442.jpg,009442.txt
008460.jpg,008460.txt
2008_002151.jpg,2008_002151.txt
2010_004346.jpg,2010_004346.txt
2010_003725.jpg,2010_003725.txt
005094.jpg,005094.txt
2009_002725.jpg,2009_002725.txt
2009_000901.jpg,2009_000901.txt
006861.jpg,006861.txt
001462.jpg,001462.txt
2010_004628.jpg,2010_004628.txt
008770.jpg,008770.txt
2009_002238.jpg,2009_002238.txt
009545.jpg,009545.txt
000435.jpg,000435.txt
2010_002905.jpg,2010_002905.txt
002508.jpg,002508.txt
005978.jpg,005978.txt
003196.jpg,003196.txt
2011_000297.jpg,2011_000297.txt
007241.jpg,007241.txt
2009_004977.jpg,2009_004977.txt
2011_002053.jpg,2011_002053.txt
2009_000820.jpg,2009_000820.txt
008997.jpg,008997.txt
005125.jpg,005125.txt
009280.jpg,009280.txt
2009_004117.jpg,2009_004117.txt
007487.jpg,007487.txt
2008_003744.jpg,2008_003744.txt
004048.jpg,004048.txt
005997.jpg,005997.txt
008863.jpg,008863.txt
2008_000605.jpg,2008_000605.txt
2010_001110.jpg,2010_001110.txt
008523.jpg,008523.txt
003710.jpg,003710.txt
2011_000286.jpg,2011_000286.txt
2008_008084.jpg,2008_008084.txt
2008_005890.jpg,2008_005890.txt
2008_002425.jpg,2008_002425.txt
2008_004756.jpg,2008_004756.txt
2008_002676.jpg,2008_002676.txt
009741.jpg,009741.txt
2008_000740.jpg,2008_000740.txt
009760.jpg,009760.txt
2008_005601.jpg,2008_005601.txt
008984.jpg,008984.txt
005132.jpg,005132.txt
2011_002575.jpg,2011_002575.txt
004614.jpg,004614.txt
008084.jpg,008084.txt
008350.jpg,008350.txt
004377.jpg,004377.txt
000393.jpg,000393.txt
2008_003088.jpg,2008_003088.txt
2010_003013.jpg,2010_003013.txt
2008_005373.jpg,2008_005373.txt
006220.jpg,006220.txt
2008_003167.jpg,2008_003167.txt
2008_008200.jpg,2008_008200.txt
003253.jpg,003253.txt
2011_001305.jpg,2011_001305.txt
2010_005705.jpg,2010_005705.txt
009959.jpg,009959.txt
004977.jpg,004977.txt
003662.jpg,003662.txt
2009_000387.jpg,2009_000387.txt
001761.jpg,001761.txt
2010_002044.jpg,2010_002044.txt
2008_004852.jpg,2008_004852.txt
007332.jpg,007332.txt
2010_003173.jpg,2010_003173.txt
001398.jpg,001398.txt
2008_002879.jpg,2008_002879.txt
2008_000348.jpg,2008_000348.txt
2009_004930.jpg,2009_004930.txt
2008_003081.jpg,2008_003081.txt
2009_003142.jpg,2009_003142.txt
2008_001136.jpg,2008_001136.txt
006892.jpg,006892.txt
003208.jpg,003208.txt
2010_004063.jpg,2010_004063.txt
008169.jpg,008169.txt
2008_000965.jpg,2008_000965.txt
2010_000335.jpg,2010_000335.txt
001212.jpg,001212.txt
009568.jpg,009568.txt
2011_000912.jpg,2011_000912.txt
002757.jpg,002757.txt
008876.jpg,008876.txt
2009_005269.jpg,2009_005269.txt
2008_003095.jpg,2008_003095.txt
2008_000499.jpg,2008_000499.txt
2010_005211.jpg,2010_005211.txt
2010_002543.jpg,2010_002543.txt
008720.jpg,008720.txt
004348.jpg,004348.txt
005193.jpg,005193.txt
2010_001885.jpg,2010_001885.txt
002855.jpg,002855.txt
2008_007168.jpg,2008_007168.txt
001803.jpg,001803.txt
2010_002899.jpg,2010_002899.txt
2010_001602.jpg,2010_001602.txt
2008_002809.jpg,2008_002809.txt
008266.jpg,008266.txt
006482.jpg,006482.txt
000588.jpg,000588.txt
000682.jpg,000682.txt
2009_002088.jpg,2009_002088.txt
2008_001880.jpg,2008_001880.txt
2010_004493.jpg,2010_004493.txt
2008_006528.jpg,2008_006528.txt
2011_000362.jpg,2011_000362.txt
2008_005088.jpg,2008_005088.txt
007650.jpg,007650.txt
2008_006671.jpg,2008_006671.txt
008020.jpg,008020.txt
2010_002801.jpg,2010_002801.txt
2009_000774.jpg,2009_000774.txt
2010_000296.jpg,2010_000296.txt
006897.jpg,006897.txt
006968.jpg,006968.txt
005980.jpg,005980.txt
006476.jpg,006476.txt
2009_004720.jpg,2009_004720.txt
2008_002445.jpg,2008_002445.txt
2009_002198.jpg,2009_002198.txt
2010_003160.jpg,2010_003160.txt
2008_008598.jpg,2008_008598.txt
2008_006879.jpg,2008_006879.txt
2010_003956.jpg,2010_003956.txt
008637.jpg,008637.txt
2011_001906.jpg,2011_001906.txt
2009_001894.jpg,2009_001894.txt
009166.jpg,009166.txt
001682.jpg,001682.txt
006439.jpg,006439.txt
2008_003334.jpg,2008_003334.txt
2009_002044.jpg,2009_002044.txt
009879.jpg,009879.txt
000031.jpg,000031.txt
2009_001733.jpg,2009_001733.txt
2008_007902.jpg,2008_007902.txt
004351.jpg,004351.txt
000420.jpg,000420.txt
003239.jpg,003239.txt
2009_000317.jpg,2009_000317.txt
2008_005838.jpg,2008_005838.txt
2010_001685.jpg,2010_001685.txt
2010_005755.jpg,2010_005755.txt
2009_003312.jpg,2009_003312.txt
2009_001811.jpg,2009_001811.txt
2010_003729.jpg,2010_003729.txt
005223.jpg,005223.txt
007440.jpg,007440.txt
2011_002770.jpg,2011_002770.txt
2008_004306.jpg,2008_004306.txt
002362.jpg,002362.txt
2008_000924.jpg,2008_000924.txt
003327.jpg,003327.txt
2009_005191.jpg,2009_005191.txt
004797.jpg,004797.txt
005755.jpg,005755.txt
000027.jpg,000027.txt
2008_003244.jpg,2008_003244.txt
009901.jpg,009901.txt
003908.jpg,003908.txt
009016.jpg,009016.txt
008878.jpg,008878.txt
008922.jpg,008922.txt
2009_000093.jpg,2009_000093.txt
2009_003185.jpg,2009_003185.txt
006777.jpg,006777.txt
2011_001665.jpg,2011_001665.txt
2009_005087.jpg,2009_005087.txt
2011_002519.jpg,2011_002519.txt
2011_000917.jpg,2011_000917.txt
006601.jpg,006601.txt
001600.jpg,001600.txt
004953.jpg,004953.txt
2009_002592.jpg,2009_002592.txt
2010_000433.jpg,2010_000433.txt
001121.jpg,001121.txt
009330.jpg,009330.txt
2008_003106.jpg,2008_003106.txt
003819.jpg,003819.txt
2009_002386.jpg,2009_002386.txt
2011_000898.jpg,2011_000898.txt
006375.jpg,006375.txt
2009_004962.jpg,2009_004962.txt
009395.jpg,009395.txt
000990.jpg,000990.txt
000913.jpg,000913.txt
2008_002917.jpg,2008_002917.txt
2010_001814.jpg,2010_001814.txt
2011_002887.jpg,2011_002887.txt
000938.jpg,000938.txt
2008_008462.jpg,2008_008462.txt
2009_003395.jpg,2009_003395.txt
001818.jpg,001818.txt
004119.jpg,004119.txt
006842.jpg,006842.txt
009611.jpg,009611.txt
000612.jpg,000612.txt
008136.jpg,008136.txt
000732.jpg,000732.txt
008924.jpg,008924.txt
006468.jpg,006468.txt
2008_001617.jpg,2008_001617.txt
2010_004390.jpg,2010_004390.txt
008606.jpg,008606.txt
2008_000112.jpg,2008_000112.txt
2008_006289.jpg,2008_006289.txt
007271.jpg,007271.txt
2008_003652.jpg,2008_003652.txt
2009_001783.jpg,2009_001783.txt
003442.jpg,003442.txt
006408.jpg,006408.txt
002148.jpg,002148.txt
2008_008574.jpg,2008_008574.txt
2010_002348.jpg,2010_002348.txt
007645.jpg,007645.txt
001746.jpg,001746.txt
2010_003784.jpg,2010_003784.txt
2008_006944.jpg,2008_006944.txt
006218.jpg,006218.txt
006262.jpg,006262.txt
2009_002325.jpg,2009_002325.txt
2011_002100.jpg,2011_002100.txt
2009_002713.jpg,2009_002713.txt
2010_004382.jpg,2010_004382.txt
003706.jpg,003706.txt
005239.jpg,005239.txt
2011_001127.jpg,2011_001127.txt
001052.jpg,001052.txt
2010_000661.jpg,2010_000661.txt
001770.jpg,001770.txt
2010_002436.jpg,2010_002436.txt
2011_001707.jpg,2011_001707.txt
2008_007811.jpg,2008_007811.txt
2008_006979.jpg,2008_006979.txt
2011_000309.jpg,2011_000309.txt
2008_007287.jpg,2008_007287.txt
2010_002509.jpg,2010_002509.txt
2009_002047.jpg,2009_002047.txt
2008_003489.jpg,2008_003489.txt
2008_003916.jpg,2008_003916.txt
2008_003829.jpg,2008_003829.txt
2009_000511.jpg,2009_000511.txt
2010_005276.jpg,2010_005276.txt
000421.jpg,000421.txt
003992.jpg,003992.txt
008792.jpg,008792.txt
007167.jpg,007167.txt
006982.jpg,006982.txt
2010_003342.jpg,2010_003342.txt
006640.jpg,006640.txt
2011_001812.jpg,2011_001812.txt
002951.jpg,002951.txt
001706.jpg,001706.txt
002010.jpg,002010.txt
2011_002435.jpg,2011_002435.txt
2011_001875.jpg,2011_001875.txt
001532.jpg,001532.txt
002333.jpg,002333.txt
2010_000927.jpg,2010_000927.txt
006378.jpg,006378.txt
001174.jpg,001174.txt
2010_004026.jpg,2010_004026.txt
2008_005663.jpg,2008_005663.txt
006549.jpg,006549.txt
004760.jpg,004760.txt
007372.jpg,007372.txt
004657.jpg,004657.txt
005347.jpg,005347.txt
2009_004956.jpg,2009_004956.txt
005921.jpg,005921.txt
2010_004672.jpg,2010_004672.txt
002806.jpg,002806.txt
001685.jpg,001685.txt
007994.jpg,007994.txt
2009_003415.jpg,2009_003415.txt
007617.jpg,007617.txt
007395.jpg,007395.txt
003107.jpg,003107.txt
003513.jpg,003513.txt
005568.jpg,005568.txt
008569.jpg,008569.txt
000717.jpg,000717.txt
005332.jpg,005332.txt
000197.jpg,000197.txt
2008_002056.jpg,2008_002056.txt
2009_004210.jpg,2009_004210.txt
2008_001598.jpg,2008_001598.txt
003132.jpg,003132.txt
005937.jpg,005937.txt
2009_002171.jpg,2009_002171.txt
2008_008066.jpg,2008_008066.txt
2011_000428.jpg,2011_000428.txt
2009_002809.jpg,2009_002809.txt
000326.jpg,000326.txt
2009_004411.jpg,2009_004411.txt
003885.jpg,003885.txt
005464.jpg,005464.txt
2010_004263.jpg,2010_004263.txt
2008_002845.jpg,2008_002845.txt
2008_000498.jpg,2008_000498.txt
2009_000022.jpg,2009_000022.txt
2008_008127.jpg,2008_008127.txt
2010_001000.jpg,2010_001000.txt
2011_002280.jpg,2011_002280.txt
007936.jpg,007936.txt
000744.jpg,000744.txt
2008_006703.jpg,2008_006703.txt
2009_000829.jpg,2009_000829.txt
2011_002505.jpg,2011_002505.txt
2008_002541.jpg,2008_002541.txt
2008_003546.jpg,2008_003546.txt
008674.jpg,008674.txt
2008_000401.jpg,2008_000401.txt
001812.jpg,001812.txt
2009_000979.jpg,2009_000979.txt
2009_004601.jpg,2009_004601.txt
2008_000957.jpg,2008_000957.txt
2008_006691.jpg,2008_006691.txt
2010_002780.jpg,2010_002780.txt
2008_007843.jpg,2008_007843.txt
2008_005049.jpg,2008_005049.txt
2011_002554.jpg,2011_002554.txt
2009_001419.jpg,2009_001419.txt
004751.jpg,004751.txt
2008_005251.jpg,2008_005251.txt
001180.jpg,001180.txt
2010_005002.jpg,2010_005002.txt
007955.jpg,007955.txt
001224.jpg,001224.txt
001583.jpg,001583.txt
007667.jpg,007667.txt
002707.jpg,002707.txt
2009_002594.jpg,2009_002594.txt
2009_001949.jpg,2009_001949.txt
2011_002278.jpg,2011_002278.txt
2008_006638.jpg,2008_006638.txt
2008_000527.jpg,2008_000527.txt
2011_000408.jpg,2011_000408.txt
000250.jpg,000250.txt
001986.jpg,001986.txt
2009_002717.jpg,2009_002717.txt
2009_004177.jpg,2009_004177.txt
2010_005046.jpg,2010_005046.txt
002584.jpg,002584.txt
2010_001024.jpg,2010_001024.txt
2009_002053.jpg,2009_002053.txt
006415.jpg,006415.txt
2010_004092.jpg,2010_004092.txt
009653.jpg,009653.txt
2010_001679.jpg,2010_001679.txt
2009_002010.jpg,2009_002010.txt
006672.jpg,006672.txt
2009_002235.jpg,2009_002235.txt
005349.jpg,005349.txt
000963.jpg,000963.txt
2009_000493.jpg,2009_000493.txt
009039.jpg,009039.txt
2011_000627.jpg,2011_000627.txt
003123.jpg,003123.txt
005616.jpg,005616.txt
006303.jpg,006303.txt
2011_000471.jpg,2011_000471.txt
2010_004178.jpg,2010_004178.txt
004989.jpg,004989.txt
005559.jpg,005559.txt
006246.jpg,006246.txt
2009_001594.jpg,2009_001594.txt
2009_004616.jpg,2009_004616.txt
004960.jpg,004960.txt
2008_002138.jpg,2008_002138.txt
2008_003707.jpg,2008_003707.txt
2008_003802.jpg,2008_003802.txt
003079.jpg,003079.txt
2008_005108.jpg,2008_005108.txt
2008_001205.jpg,2008_001205.txt
2011_001272.jpg,2011_001272.txt
001046.jpg,001046.txt
2010_000485.jpg,2010_000485.txt
007130.jpg,007130.txt
2010_002783.jpg,2010_002783.txt
2010_001361.jpg,2010_001361.txt
009467.jpg,009467.txt
002294.jpg,002294.txt
2009_003019.jpg,2009_003019.txt
006398.jpg,006398.txt
2010_002429.jpg,2010_002429.txt
2009_003793.jpg,2009_003793.txt
009527.jpg,009527.txt
004177.jpg,004177.txt
004552.jpg,004552.txt
007445.jpg,007445.txt
2009_005160.jpg,2009_005160.txt
004730.jpg,004730.txt
2010_005807.jpg,2010_005807.txt
2010_002149.jpg,2010_002149.txt
007447.jpg,007447.txt
2009_000998.jpg,2009_000998.txt
2010_000805.jpg,2010_000805.txt
2009_000041.jpg,2009_000041.txt
2008_007059.jpg,2008_007059.txt
003355.jpg,003355.txt
2010_005041.jpg,2010_005041.txt
2011_000048.jpg,2011_000048.txt
2010_003326.jpg,2010_003326.txt
007920.jpg,007920.txt
2010_005059.jpg,2010_005059.txt
2011_002589.jpg,2011_002589.txt
007032.jpg,007032.txt
2011_000382.jpg,2011_000382.txt
007802.jpg,007802.txt
007172.jpg,007172.txt
2008_008429.jpg,2008_008429.txt
2008_006290.jpg,2008_006290.txt
2011_002566.jpg,2011_002566.txt
2008_000183.jpg,2008_000183.txt
2011_002742.jpg,2011_002742.txt
2010_005416.jpg,2010_005416.txt
001636.jpg,001636.txt
2010_003368.jpg,2010_003368.txt
006423.jpg,006423.txt
2010_001294.jpg,2010_001294.txt
2009_005236.jpg,2009_005236.txt
002902.jpg,002902.txt
003998.jpg,003998.txt
2009_000316.jpg,2009_000316.txt
002625.jpg,002625.txt
2008_003883.jpg,2008_003883.txt
2008_002813.jpg,2008_002813.txt
000507.jpg,000507.txt
2008_007804.jpg,2008_007804.txt
009718.jpg,009718.txt
007672.jpg,007672.txt
2011_003149.jpg,2011_003149.txt
004357.jpg,004357.txt
2011_001720.jpg,2011_001720.txt
2011_003228.jpg,2011_003228.txt
2010_006037.jpg,2010_006037.txt
2008_002123.jpg,2008_002123.txt
001119.jpg,001119.txt
007524.jpg,007524.txt
2010_005385.jpg,2010_005385.txt
2011_000082.jpg,2011_000082.txt
007959.jpg,007959.txt
2011_001891.jpg,2011_001891.txt
2010_002900.jpg,2010_002900.txt
2011_001176.jpg,2011_001176.txt
008716.jpg,008716.txt
002353.jpg,002353.txt
2008_004964.jpg,2008_004964.txt
2010_001457.jpg,2010_001457.txt
2011_001748.jpg,2011_001748.txt
2008_004037.jpg,2008_004037.txt
004550.jpg,004550.txt
2010_004345.jpg,2010_004345.txt
2009_000539.jpg,2009_000539.txt
008617.jpg,008617.txt
2008_002589.jpg,2008_002589.txt
2009_001444.jpg,2009_001444.txt
2008_001930.jpg,2008_001930.txt
001256.jpg,001256.txt
2010_000871.jpg,2010_000871.txt
002031.jpg,002031.txt
2009_000894.jpg,2009_000894.txt
2010_003955.jpg,2010_003955.txt
2011_001010.jpg,2011_001010.txt
2008_002948.jpg,2008_002948.txt
005673.jpg,005673.txt
2011_000895.jpg,2011_000895.txt
007973.jpg,007973.txt
2011_001226.jpg,2011_001226.txt
000566.jpg,000566.txt
003401.jpg,003401.txt
2010_004280.jpg,2010_004280.txt
2008_008490.jpg,2008_008490.txt
007464.jpg,007464.txt
2008_003719.jpg,2008_003719.txt
000838.jpg,000838.txt
005536.jpg,005536.txt
2009_000426.jpg,2009_000426.txt
008672.jpg,008672.txt
007781.jpg,007781.txt
2010_003138.jpg,2010_003138.txt
2008_002829.jpg,2008_002829.txt
006617.jpg,006617.txt
003958.jpg,003958.txt
007369.jpg,007369.txt
006715.jpg,006715.txt
2010_002578.jpg,2010_002578.txt
2010_005716.jpg,2010_005716.txt
000852.jpg,000852.txt
2009_004828.jpg,2009_004828.txt
005156.jpg,005156.txt
009281.jpg,009281.txt
007199.jpg,007199.txt
002231.jpg,002231.txt
2010_002884.jpg,2010_002884.txt
2010_005232.jpg,2010_005232.txt
2010_002175.jpg,2010_002175.txt
2008_000356.jpg,2008_000356.txt
2010_001821.jpg,2010_001821.txt
000767.jpg,000767.txt
005357.jpg,005357.txt
000007.jpg,000007.txt
2008_008403.jpg,2008_008403.txt
2011_002251.jpg,2011_002251.txt
2009_004248.jpg,2009_004248.txt
2008_004287.jpg,2008_004287.txt
2008_006811.jpg,2008_006811.txt
2011_001016.jpg,2011_001016.txt
2009_003704.jpg,2009_003704.txt
2010_003855.jpg,2010_003855.txt
007734.jpg,007734.txt
000294.jpg,000294.txt
2008_003811.jpg,2008_003811.txt
008148.jpg,008148.txt
009498.jpg,009498.txt
003297.jpg,003297.txt
004868.jpg,004868.txt
2011_002119.jpg,2011_002119.txt
005435.jpg,005435.txt
005814.jpg,005814.txt
2010_000849.jpg,2010_000849.txt
2011_002484.jpg,2011_002484.txt
2009_000955.jpg,2009_000955.txt
004597.jpg,004597.txt
2010_000079.jpg,2010_000079.txt
004395.jpg,004395.txt
2011_000181.jpg,2011_000181.txt
2008_000572.jpg,2008_000572.txt
008685.jpg,008685.txt
003219.jpg,003219.txt
2008_001765.jpg,2008_001765.txt
2008_007106.jpg,2008_007106.txt
007433.jpg,007433.txt
002060.jpg,002060.txt
2009_001066.jpg,2009_001066.txt
2010_001499.jpg,2010_001499.txt
003873.jpg,003873.txt
2008_007912.jpg,2008_007912.txt
001845.jpg,001845.txt
006630.jpg,006630.txt
007273.jpg,007273.txt
000302.jpg,000302.txt
004547.jpg,004547.txt
002366.jpg,002366.txt
000124.jpg,000124.txt
2010_005062.jpg,2010_005062.txt
008854.jpg,008854.txt
2011_002975.jpg,2011_002975.txt
2009_001975.jpg,2009_001975.txt
004297.jpg,004297.txt
001766.jpg,001766.txt
2008_005382.jpg,2008_005382.txt
001468.jpg,001468.txt
2008_005235.jpg,2008_005235.txt
2010_001543.jpg,2010_001543.txt
2010_002786.jpg,2010_002786.txt
2008_007291.jpg,2008_007291.txt
003167.jpg,003167.txt
2009_003857.jpg,2009_003857.txt
006701.jpg,006701.txt
2010_004313.jpg,2010_004313.txt
005939.jpg,005939.txt
004360.jpg,004360.txt
004902.jpg,004902.txt
003593.jpg,003593.txt
2010_000351.jpg,2010_000351.txt
2008_001648.jpg,2008_001648.txt
2008_004130.jpg,2008_004130.txt
2010_002363.jpg,2010_002363.txt
009360.jpg,009360.txt
2011_001722.jpg,2011_001722.txt
2008_008432.jpg,2008_008432.txt
006616.jpg,006616.txt
002530.jpg,002530.txt
2010_001856.jpg,2010_001856.txt
2010_001149.jpg,2010_001149.txt
003047.jpg,003047.txt
005601.jpg,005601.txt
000458.jpg,000458.txt
2011_002230.jpg,2011_002230.txt
008846.jpg,008846.txt
2008_001602.jpg,2008_001602.txt
005449.jpg,005449.txt
009249.jpg,009249.txt
001863.jpg,001863.txt
2008_006965.jpg,2008_006965.txt
2009_001470.jpg,2009_001470.txt
2011_002185.jpg,2011_002185.txt
006813.jpg,006813.txt
007476.jpg,007476.txt
2010_002763.jpg,2010_002763.txt
003517.jpg,003517.txt
002460.jpg,002460.txt
2008_008301.jpg,2008_008301.txt
2009_004624.jpg,2009_004624.txt
005897.jpg,005897.txt
007492.jpg,007492.txt
2008_008662.jpg,2008_008662.txt
009348.jpg,009348.txt
2010_005672.jpg,2010_005672.txt
2008_007585.jpg,2008_007585.txt
2011_002260.jpg,2011_002260.txt
2010_004635.jpg,2010_004635.txt
2010_001884.jpg,2010_001884.txt
004222.jpg,004222.txt
2008_002002.jpg,2008_002002.txt
2009_003739.jpg,2009_003739.txt
2009_001881.jpg,2009_001881.txt
2009_004444.jpg,2009_004444.txt
009934.jpg,009934.txt
2008_003604.jpg,2008_003604.txt
2011_001858.jpg,2011_001858.txt
2008_004702.jpg,2008_004702.txt
2010_005827.jpg,2010_005827.txt
2010_001754.jpg,2010_001754.txt
007398.jpg,007398.txt
009342.jpg,009342.txt
2010_004107.jpg,2010_004107.txt
008103.jpg,008103.txt
000164.jpg,000164.txt
2008_002778.jpg,2008_002778.txt
2009_005140.jpg,2009_005140.txt
005401.jpg,005401.txt
2010_000765.jpg,2010_000765.txt
2008_003805.jpg,2008_003805.txt
2008_007108.jpg,2008_007108.txt
2008_001997.jpg,2008_001997.txt
004216.jpg,004216.txt
2011_000076.jpg,2011_000076.txt
001917.jpg,001917.txt
002682.jpg,002682.txt
2008_006164.jpg,2008_006164.txt
006209.jpg,006209.txt
007111.jpg,007111.txt
2008_001609.jpg,2008_001609.txt
2010_003551.jpg,2010_003551.txt
004307.jpg,004307.txt
2010_001671.jpg,2010_001671.txt
005056.jpg,005056.txt
2008_007625.jpg,2008_007625.txt
001078.jpg,001078.txt
2008_005472.jpg,2008_005472.txt
003804.jpg,003804.txt
2010_001838.jpg,2010_001838.txt
002053.jpg,002053.txt
2008_007112.jpg,2008_007112.txt
005799.jpg,005799.txt
2010_001555.jpg,2010_001555.txt
2011_001900.jpg,2011_001900.txt
004854.jpg,004854.txt
008642.jpg,008642.txt
006871.jpg,006871.txt
003960.jpg,003960.txt
002225.jpg,002225.txt
002516.jpg,002516.txt
009133.jpg,009133.txt
2009_001456.jpg,2009_001456.txt
2010_004662.jpg,2010_004662.txt
2011_001537.jpg,2011_001537.txt
2008_001908.jpg,2008_001908.txt
007000.jpg,007000.txt
004704.jpg,004704.txt
005726.jpg,005726.txt
2008_006600.jpg,2008_006600.txt
2008_000699.jpg,2008_000699.txt
008377.jpg,008377.txt
000859.jpg,000859.txt
2008_005393.jpg,2008_005393.txt
2010_003274.jpg,2010_003274.txt
2010_003446.jpg,2010_003446.txt
000915.jpg,000915.txt
2010_000567.jpg,2010_000567.txt
2010_003270.jpg,2010_003270.txt
2009_002714.jpg,2009_002714.txt
2009_002885.jpg,2009_002885.txt
001733.jpg,001733.txt
000893.jpg,000893.txt
003344.jpg,003344.txt
003653.jpg,003653.txt
2008_000423.jpg,2008_000423.txt
008387.jpg,008387.txt
2009_002626.jpg,2009_002626.txt
2010_002472.jpg,2010_002472.txt
2011_000757.jpg,2011_000757.txt
005107.jpg,005107.txt
004259.jpg,004259.txt
2008_007786.jpg,2008_007786.txt
006571.jpg,006571.txt
2010_004922.jpg,2010_004922.txt
2011_002031.jpg,2011_002031.txt
001618.jpg,001618.txt
2010_000788.jpg,2010_000788.txt
2010_001933.jpg,2010_001933.txt
000614.jpg,000614.txt
2010_002040.jpg,2010_002040.txt
2010_004594.jpg,2010_004594.txt
002344.jpg,002344.txt
2008_008206.jpg,2008_008206.txt
2009_000681.jpg,2009_000681.txt
006401.jpg,006401.txt
005182.jpg,005182.txt
006627.jpg,006627.txt
003666.jpg,003666.txt
008141.jpg,008141.txt
000598.jpg,000598.txt
009034.jpg,009034.txt
009526.jpg,009526.txt
2009_000617.jpg,2009_000617.txt
2008_005477.jpg,2008_005477.txt
2008_006696.jpg,2008_006696.txt
2010_003585.jpg,2010_003585.txt
006969.jpg,006969.txt
2010_003077.jpg,2010_003077.txt
002395.jpg,002395.txt
004738.jpg,004738.txt
2010_003640.jpg,2010_003640.txt
004136.jpg,004136.txt
2008_003572.jpg,2008_003572.txt
2011_002772.jpg,2011_002772.txt
006419.jpg,006419.txt
007799.jpg,007799.txt
2008_001075.jpg,2008_001075.txt
2008_008622.jpg,2008_008622.txt
2010_001784.jpg,2010_001784.txt
2008_008166.jpg,2008_008166.txt
2008_007916.jpg,2008_007916.txt
2008_004908.jpg,2008_004908.txt
2010_002580.jpg,2010_002580.txt
2011_002740.jpg,2011_002740.txt
006065.jpg,006065.txt
004102.jpg,004102.txt
000698.jpg,000698.txt
2009_002831.jpg,2009_002831.txt
2009_001217.jpg,2009_001217.txt
003750.jpg,003750.txt
2011_001975.jpg,2011_001975.txt
2010_004271.jpg,2010_004271.txt
002557.jpg,002557.txt
002326.jpg,002326.txt
001101.jpg,001101.txt
008027.jpg,008027.txt
007960.jpg,007960.txt
2009_003005.jpg,2009_003005.txt
2008_002523.jpg,2008_002523.txt
006310.jpg,006310.txt
2009_002128.jpg,2009_002128.txt
000697.jpg,000697.txt
2010_001127.jpg,2010_001127.txt
2010_004259.jpg,2010_004259.txt
2008_001241.jpg,2008_001241.txt
002272.jpg,002272.txt
009117.jpg,009117.txt
006044.jpg,006044.txt
002312.jpg,002312.txt
2009_004109.jpg,2009_004109.txt
001374.jpg,001374.txt
2010_005886.jpg,2010_005886.txt
008158.jpg,008158.txt
2008_007922.jpg,2008_007922.txt
2010_001967.jpg,2010_001967.txt
2008_004668.jpg,2008_004668.txt
2011_001069.jpg,2011_001069.txt
006515.jpg,006515.txt
2008_002673.jpg,2008_002673.txt
004246.jpg,004246.txt
2010_005949.jpg,2010_005949.txt
001855.jpg,001855.txt
2010_002020.jpg,2010_002020.txt
002582.jpg,002582.txt
004462.jpg,004462.txt
2009_004887.jpg,2009_004887.txt
2010_004576.jpg,2010_004576.txt
2008_006377.jpg,2008_006377.txt
2009_000726.jpg,2009_000726.txt
2010_000137.jpg,2010_000137.txt
000384.jpg,000384.txt
2008_001782.jpg,2008_001782.txt
2010_005855.jpg,2010_005855.txt
005924.jpg,005924.txt
2011_002699.jpg,2011_002699.txt
2008_007719.jpg,2008_007719.txt
2010_004779.jpg,2010_004779.txt
2010_004783.jpg,2010_004783.txt
2010_002085.jpg,2010_002085.txt
002726.jpg,002726.txt
2011_001751.jpg,2011_001751.txt
2009_001268.jpg,2009_001268.txt
001592.jpg,001592.txt
2009_001081.jpg,2009_001081.txt
006680.jpg,006680.txt
001991.jpg,001991.txt
009099.jpg,009099.txt
001364.jpg,001364.txt
2008_006409.jpg,2008_006409.txt
2008_008112.jpg,2008_008112.txt
2010_000448.jpg,2010_000448.txt
2010_003469.jpg,2010_003469.txt
003781.jpg,003781.txt
2011_000444.jpg,2011_000444.txt
2011_000376.jpg,2011_000376.txt
001552.jpg,001552.txt
2009_000135.jpg,2009_000135.txt
005207.jpg,005207.txt
005082.jpg,005082.txt
000890.jpg,000890.txt
2010_003179.jpg,2010_003179.txt
002476.jpg,002476.txt
2008_003443.jpg,2008_003443.txt
2008_000878.jpg,2008_000878.txt
2008_006303.jpg,2008_006303.txt
000486.jpg,000486.txt
003176.jpg,003176.txt
007451.jpg,007451.txt
2011_000206.jpg,2011_000206.txt
2009_000082.jpg,2009_000082.txt
008142.jpg,008142.txt
2008_004998.jpg,2008_004998.txt
009905.jpg,009905.txt
2009_002443.jpg,2009_002443.txt
003163.jpg,003163.txt
002654.jpg,002654.txt
2009_001447.jpg,2009_001447.txt
2009_005217.jpg,2009_005217.txt
2008_000745.jpg,2008_000745.txt
000678.jpg,000678.txt
2010_005182.jpg,2010_005182.txt
2009_003230.jpg,2009_003230.txt
2009_004509.jpg,2009_004509.txt
2008_001736.jpg,2008_001736.txt
000128.jpg,000128.txt
